Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2020,127918,Regis University,00136300,1,Northwest Denver Campus,6310,0,0,,3,0,,0,0,0,0,2,0,1
2020,128258,Trinidad State College,00136800,1,Trinidad Campus,1404,0,0,,0,0,,0,0,0,0,0,0,0
2020,128258,Trinidad State College,00136800,2,Valley Campus,1404,0,0,,2,0,,0,0,0,0,0,0,0
2020,126614,University of Colorado Boulder,00137000,1,Main Campus,37437,0,0,,12,5,,0,0,0,0,8,0,0
2020,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,12380,0,0,,4,1,,0,0,0,0,1,0,0
2020,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,24723,0,0,,0,0,,0,0,0,0,0,0,0
2020,127060,University of Denver,00137100,1,University Park Campus,13856,0,0,,5,8,,0,0,0,0,2,1,0
2020,127741,University of Northern Colorado,00134900,1,Main Campus,11460,0,0,,6,1,,0,0,0,0,3,0,0
2020,128391,Western Colorado University,00137200,1,Main Campus,3203,0,0,,0,0,,0,0,0,0,0,0,0
2021,126182,Adams State University,00134500,1,Adams State University,3138,0,0,,4,3,,0,0,0,0,0,0,0
2021,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,8472,0,0,,0,1,,0,0,0,0,1,0,0
2021,126678,Colorado College,00134700,1,Colorado College,2266,0,0,,1,0,,0,0,0,0,9,0,0
2021,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,8907,0,0,,3,5,,0,0,0,1,0,0,0
2021,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,5134,0,0,,1,1,,0,0,0,0,0,0,0
2021,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1150,0,0,,0,0,,0,0,0,0,0,0,0
2021,126748,Colorado Northwestern Community College,00135900,2,Colorado Northwestern Community College-Craig Campus,1150,0,0,,0,0,,0,0,0,0,0,0,0
2021,126775,Colorado School of Mines,00134800,1,Main Campus,7187,0,0,,4,1,,0,0,0,0,5,0,0
2021,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,6110,0,0,,2,0,,0,0,0,0,0,0,0
2021,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,32586,0,0,,10,6,,0,0,0,3,5,0,2
2021,126979,Denver Seminary,00135200,1,Main Campus,899,0,0,,0,0,,0,0,0,0,0,0,0
2021,127185,Fort Lewis College,00135300,1,Main Campus,3567,0,0,,0,1,,0,0,1,1,6,0,0
2021,127389,Lamar Community College,00135500,1,Lamar Community College,696,0,0,,0,0,,0,0,0,0,0,0,0
2021,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),17678,0,0,,1,0,,0,0,0,0,1,0,0
2021,127653,Naropa University,02117500,1,Arapahoe Campus,964,0,0,,0,0,,0,0,0,0,0,0,0
2021,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),1392,0,0,,1,0,,0,0,0,0,0,0,1
2021,127778,Otero Junior College,00136200,1,Main Campus,1151,0,0,,0,0,,0,0,0,0,0,0,0
2021,127918,Regis University,00136300,1,Northwest Denver Campus,5566,0,0,,2,1,,0,0,0,0,3,0,0
2021,128258,Trinidad State College,00136800,1,Trinidad Campus,1500,0,0,,0,0,,0,0,0,0,0,0,0
2021,128258,Trinidad State College,00136800,2,Valley Campus,1500,0,0,,1,0,,0,0,0,0,0,0,0
2021,126614,University of Colorado Boulder,00137000,1,Main Campus,39000,0,0,,16,10,,0,0,0,0,6,0,0
2021,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,12031,0,0,,3,1,,0,0,0,0,0,0,0
2021,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,24267,0,0,,4,1,,0,0,0,0,1,0,0
2021,127060,University of Denver,00137100,1,University Park Campus,14130,0,0,,8,6,,0,0,0,2,9,0,1
2021,127741,University of Northern Colorado,00134900,1,Main Campus,10348,0,0,,9,1,,0,0,0,0,2,0,0
2021,128391,Western Colorado University,00137200,1,Main Campus,3689,0,0,,7,1,,0,0,0,0,0,0,0
